Loan.Status,Term,Years.in.current.job,Home.Ownership,Purpose,Current.Loan.Amount,Credit.Score,Annual.Income,Monthly.Debt,Years.of.Credit.History,Months.since.last.delinquent,Number.of.Open.Accounts,Number.of.Credit.Problems,Current.Credit.Balance,Maximum.Open.Credit,Bankruptcies,Tax.Liens,ID
1,Short Term,5 years,Home Mortgage,debt consolidation,33793.227611355396,739,1458782.9013593013,11281.99914262672,24.1,22.8,6,1,123214.20992382537,245562.9434129592,1,1,12741
1,Long Term,10+ years,Own Home,debt consolidation,314160.9207322694,700,1757765.9251339287,28124.41859886897,25,2.9,9,0,308389.7461991936,628672.608057961,0,0,12744
1,Long Term,9 years,Home Mortgage,debt consolidation,335124.8858268091,706,1832986.7162669627,30243.673216728952,16,11.4,4,0,28063.157169926086,33526.97791342535,0,0,12747
1,Short Term,10+ years,Home Mortgage,other,160599.38607539973,670,1732592.7487375261,15017.696734691224,21.5,20.5,9,3,165490.18300825887,225435.60325443765,2,1,12748
1,Long Term,10+ years,Rent,debt consolidation,334949.5762673418,698,1330666.657715696,22101.34057540417,27.7,23.4,12,0,264138.1250700384,469103.5568687117,0,0,12749
1,Long Term,n/a,Rent,debt consolidation,189728.77104875044,677,767773.0268712889,13744.193726038657,23.5,17.1,8,1,62662.65298898131,111651.3869793916,1,2,12752
1,Short Term,1 year,Own Home,vacation,51986.12627348423,655,598576.5901973923,9228.016699085754,7.8,17.7,11,1,36764.8444862374,348853.83859930746,0,2,12754
1,Short Term,5 years,Home Mortgage,debt consolidation,218061.21925098923,744,1412459.0240733982,12359.371595990837,12.8,28.5,8,1,218424.3830698621,519310.1459082509,0,1,12760
1,Long Term,10+ years,Home Mortgage,debt consolidation,763379.5081487887,687,1883661.2767588801,37517.74590904056,14,16.8,16,1,574978.486460888,693529.1899680457,0,1,12761
1,Short Term,10+ years,Home Mortgage,debt consolidation,171183.37208425952,746,1743801.418063672,19182.45572757421,33,6.8,19,0,527382.4326794556,1202100.299002025,0,0,12764
0,Short Term,< 1 year,Home Mortgage,debt consolidation,120384.22860064176,721,737256.6879202157,4460.510210050814,12.2,14.4,6,0,8017.501761787108,37268.7504406682,1,0,12766
1,Short Term,1 year,Rent,debt consolidation,242527.4703913232,718,1142509.993692583,11332.568213108634,8.4,1.9,12,0,140507.43852010704,650782.1098515854,0,2,12779
1,Short Term,5 years,Home Mortgage,debt consolidation,267343.134193121,741,1749843.1903786673,23623.558565416388,17.1,19.8,11,0,63382.68127102942,148564.3226778296,1,0,12780
1,Short Term,5 years,Rent,debt consolidation,245873.94825366003,723,772158.76321481,4304.869452129892,23.9,21.5,2,2,68551.32867896312,100605.68428825708,2,0,12783
0,Short Term,5 years,Home Mortgage,debt consolidation,308330.019169376,743,1711883.205408303,35807.57023373939,20.7,27,7,0,246525.2079011617,330394.1969117012,0,0,12784
1,Short Term,5 years,Home Mortgage,debt consolidation,179166.99479499142,667,676970.5239220443,14216.758467628164,24.8,29.5,9,0,196822.20989560607,266551.61843970534,0,1,12785
1,Short Term,6 years,Home Mortgage,debt consolidation,641739.5259574886,711,1458496.4960440614,21270.284289106006,16.2,19.2,6,0,198529.51812289163,344651.20036068466,0,0,12788
1,Short Term,10+ years,Own Home,business loan,168387.47731416256,712,2027299.9943613447,35984.844706597665,18.6,5.2,18,0,377151.31037833734,902286.2538239799,0,0,12790
1,Long Term,1 year,Home Mortgage,debt consolidation,346589.09309679223,695,812401.5166262303,20039.46413295156,13.5,21.6,14,0,523317.461600773,1103717.6615543803,0,0,12795
0,Short Term,1 year,Rent,debt consolidation,535413.5926544718,708,1938760.9839149234,12083.623617741872,33.5,16.8,7,0,163761.53872742565,278453.1695169147,0,0,12805
0,Short Term,6 years,Home Mortgage,debt consolidation,333212.03347061836,725,1630674.5906871185,36419.36451807699,8.3,15.6,10,0,163970.57704262875,311232.74041326897,0,2,12806
0,Long Term,10+ years,Home Mortgage,debt consolidation,633930.3881852094,682,1650206.5502756592,22139.738054752925,34,9.6,7,0,108507.11087530044,177209.2826585317,0,0,12814
1,Short Term,5 years,Home Mortgage,other,253768.46514272518,704,1451371.7367061118,22253.56560455374,14.7,11.9,8,0,56031.884261149244,150151.3472294455,0,0,12820
0,Long Term,6 years,Home Mortgage,debt consolidation,696741.5557663322,670,1372104.1709431936,31100.99275639869,24.4,9.5,9,1,38570.26493475213,55132.199540931695,0,1,12824
1,Long Term,10+ years,Home Mortgage,home improvements,343464.3907962813,719,1140912.1532160165,9432.93827855451,19,29,8,0,48032.27605176093,617957.6108291652,0,0,12825
1,Short Term,1 year,Rent,debt consolidation,161282.11569998495,737,696445.3303511882,15379.547811101522,18,27.8,16,1,129541.49498846932,437293.47352436464,1,0,12826
1,Short Term,10+ years,Rent,debt consolidation,129909.47577555702,718,934893.8643623762,13888.98686120928,17.6,18,15,2,179834.0115153723,422379.53854952875,2,1,12831
0,Short Term,6 years,Home Mortgage,debt consolidation,622159.3993214979,732,2110900.049939955,24980.511577642912,28.9,3,10,0,164368.72135683402,346653.5978766549,1,0,12832
1,Short Term,2 years,Rent,debt consolidation,390324.45844587917,732,1945486.6053480732,24155.5906079743,18.6,19.1,9,0,133645.17712822772,347731.5830721102,0,0,12836
1,Short Term,6 years,Rent,debt consolidation,290772.1609732983,735,1395074.6240223174,17437.78761748674,17.7,27.6,10,2,179207.4254709169,654566.1174617676,1,1,12837
1,Short Term,10+ years,Home Mortgage,debt consolidation,523357.0068376912,746,1939786.8604435653,10992.232894355706,14.2,4.3,12,1,457975.43100994977,845766.2494193143,1,0,12838
1,Long Term,3 years,Home Mortgage,home improvements,520653.22543535754,705,2060947.6760706992,15198.228778503008,14.6,4.8,8,0,179529.68409465987,253813.199230148,0,0,12839
1,Short Term,4 years,Home Mortgage,debt consolidation,770550.6385258472,701,1521064.2195794974,12461.184319072148,12.9,19.3,13,1,305898.01786156156,519374.8722796413,0,1,12841
1,Short Term,10+ years,Rent,debt consolidation,199188.45535754334,719,1185067.4318099413,24886.55925926983,18.3,4.1,15,0,111853.04070372778,260083.0206803768,1,0,12843
1,Short Term,4 years,Own Home,debt consolidation,343002.0535035981,699,808316.3295800703,20611.007315536186,25,21.1,4,0,742025.0052593094,912075.5147500699,0,0,12844
0,Short Term,5 years,Rent,home improvements,217515.18684475348,733,1408908.364680554,16084.738679198425,15.3,17,14,2,235390.04491330718,893662.1612946086,1,2,12855
1,Short Term,8 years,Home Mortgage,debt consolidation,80650.56747321563,711,1934581.1973453383,15590.050049982854,27.3,2.8,10,0,237976.07897512455,293435.7311055319,1,0,12857
0,Long Term,10+ years,Own Home,debt consolidation,446337.7832977643,728,1349151.9351432344,16077.07707100563,33.5,21.1,10,0,359878.4139936838,600423.6943986916,0,0,12862
1,Short Term,1 year,Home Mortgage,debt consolidation,337433.9803570604,697,2331299.2248394997,24672.294739389792,17.1,18.4,24,0,466202.30648119806,1462911.199949237,0,0,12863
1,Short Term,2 years,Home Mortgage,home improvements,263207.8523158796,737,1379056.743120739,10513.402088361461,8.4,5.2,14,0,193781.51319886552,405768.1368082578,0,1,12867
0,Long Term,2 years,Rent,buy house,79308.34756151363,658,570854.6519407139,4281.470579134483,24.4,17.9,2,2,64466.477415441994,77112.79781617918,2,1,12869
1,Short Term,10+ years,Home Mortgage,home improvements,548460.3326534411,711,1610479.959088243,5021.047581159549,32.1,17.4,13,1,80656.29926019476,576488.5939247292,1,0,12871
1,Long Term,10+ years,Home Mortgage,business loan,670627.3964321212,622,1409325.2906445453,8129.200388953456,17.4,8.9,4,2,47291.29848797529,167484.47407595068,2,0,12873
1,Short Term,1 year,Rent,debt consolidation,373075.3359738772,745,1459352.1330303214,24808.287124295457,17.5,13.7,10,0,244301.90802862172,796818.6410739026,0,0,12874
0,Short Term,10+ years,Home Mortgage,debt consolidation,174922.7032424232,728,1189704.5540399307,19331.75843227103,18.6,6.4,9,0,232711.36093756,413270.59062526724,0,0,12881
1,Short Term,1 year,Own Home,debt consolidation,217206.8832024543,737,452486.5619055799,11350.869543702986,24.4,9.3,8,2,106989.40444113691,294975.4051005491,0,1,12885
1,Long Term,< 1 year,Home Mortgage,debt consolidation,656237.7262845291,656,3306057.1894935095,29479.341508150646,25.3,19.8,23,0,522577.3644594816,1592359.5198136792,0,0,12890
1,Short Term,1 year,Rent,debt consolidation,131517.99017880563,699,679875.8256823322,12973.460701601169,12.9,25.3,12,0,94998.63408843405,111803.60581665246,1,0,12892
1,Short Term,n/a,Rent,debt consolidation,436214.5668111492,664,991668.7547440027,17684.78652113595,9.9,17.9,14,0,117630.79241617242,382579.9474500289,0,0,12898
0,Short Term,1 year,Rent,debt consolidation,279861.58360811655,679,929573.0011901406,6600.119578836257,13.9,15.9,5,1,224144.74615622227,286462.42435050634,1,1,12899
1,Short Term,4 years,Home Mortgage,other,319352.87216943206,747,2701800.9431977984,45750.55813587784,21.4,29.4,10,0,68323.10345765126,309077.2288298145,0,0,12901
1,Long Term,10+ years,Home Mortgage,debt consolidation,491831.38787188765,694,1252177.6384568273,24835.565659146985,35.5,8.2,8,1,299383.7176882425,533302.817897451,1,1,12903
1,Long Term,10+ years,Rent,debt consolidation,458347.7746469796,655,1734187.7552173214,43211.31494520681,19.6,16.3,15,1,496812.23255346937,961972.6905945258,1,1,12906
1,Short Term,10+ years,Home Mortgage,debt consolidation,110131.41077353647,723,1010002.7680505993,18348.96992873764,24.9,11.2,10,0,13185.984533197749,108241.05493943692,0,0,12908
1,Short Term,5 years,Home Mortgage,debt consolidation,311564.61016438337,704,2306449.493656373,28639.17298742401,14.8,29.8,8,0,81625.21806188468,133519.34069909743,0,0,12911
0,Long Term,10+ years,Home Mortgage,home improvements,375055.6837580634,599,1021383.1606513511,11149.761182715052,14.4,1.9,6,1,5986.554122004986,141240.8284455061,1,0,12912
0,Long Term,< 1 year,Rent,debt consolidation,356465.8964628374,685,769653.3595520246,14496.428573274028,17.9,12.8,15,0,292504.3631371472,1399551.9640908034,0,1,12914
1,Long Term,3 years,Home Mortgage,debt consolidation,376397.04691189766,721,879586.4349807362,12972.616512453034,13.8,24.9,8,1,120400.59929837665,460130.7329494371,0,1,12918
1,Short Term,2 years,Own Home,debt consolidation,269435.47941428545,723,775655.1025751483,20876.529067971616,19.1,19.5,8,1,331719.97453946545,525447.653673835,0,1,12930
1,Short Term,10+ years,Rent,debt consolidation,333478.5245199772,720,1439973.6332454707,19320.283902005045,18.5,7.6,8,1,339111.2391843291,671219.6399075155,0,0,12931
1,Short Term,5 years,Own Home,home improvements,289851.92199916637,739,1892779.577267042,24289.6308818746,17.7,8.6,15,0,177478.8467713138,274009.19964775705,0,0,12933
1,Long Term,< 1 year,Home Mortgage,debt consolidation,659076.663716971,694,2012365.8564189796,39912.363055204834,18.2,28.6,13,0,818670.0359138458,1327612.5397315838,0,0,12934
1,Short Term,< 1 year,Home Mortgage,debt consolidation,52470.36086225485,717,394668.70694099314,5559.395709751701,14.6,4,11,0,72979.31235042105,222925.9337228544,0,0,12935
1,Short Term,8 years,Home Mortgage,debt consolidation,102499.41864888748,695,478475.55371723644,8732.648963866844,18.6,2.8,8,1,104215.83729255968,666665.9987126637,1,0,12938
0,Long Term,10+ years,Rent,debt consolidation,415625.00092247647,703,858876.848676342,16391.63906750798,14.6,29.6,6,2,71099.35342383716,118977.02513244547,1,2,12941
1,Short Term,< 1 year,Home Mortgage,debt consolidation,114619.70831579028,724,869195.030276277,11155.81185379382,37.8,29.7,7,2,78432.29923684112,326699.9651376876,2,1,12944
1,Short Term,9 years,Home Mortgage,debt consolidation,274450.133021109,680,808905.744490732,22446.98500968896,18.4,25.8,14,1,53029.19894503093,316514.2924254295,1,0,12952
1,Short Term,10+ years,Rent,other,146456.94441011705,748,1892284.1222458242,21286.927967565138,21.6,28.8,18,5,47594.163533139144,258744.10630423605,2,3,12954
1,Long Term,9 years,Rent,debt consolidation,259600.46965558603,719,1201674.6021971998,2994.8929250175124,20.1,26,8,1,83753.33053505409,175384.8569861365,1,0,12955
1,Short Term,1 year,Rent,other,152239.7442452318,743,1690505.4773520522,10747.586133260882,22.3,16.5,4,0,61027.61324533502,95744.8751813811,0,0,12960
1,Long Term,3 years,Rent,other,127182.86148527241,725,2680729.7130642124,2769.137877245481,18.5,22.7,10,0,19930.3885380937,86128.37715646639,0,0,12964
1,Short Term,9 years,Home Mortgage,debt consolidation,359149.02219650714,691,1155390.22150039,24262.630042078472,17.9,4.1,13,0,120820.03058431298,188518.6862416906,0,0,12965
1,Short Term,10+ years,Home Mortgage,debt consolidation,108108.0949832713,704,1161088.8941036733,8784.193200520362,15.1,17.3,27,7,48774.226761825164,64985.582127006026,0,5,12968
1,Short Term,n/a,Home Mortgage,home improvements,64414.473947876475,746,463561.3443331493,1575.3454704184753,25.4,30,5,1,41952.583359202574,228097.62758312654,2,0,12974
0,Short Term,4 years,Rent,debt consolidation,185899.1578267936,735,754925.8596984572,937.0689254815157,18.4,12.1,8,1,105696.3033876707,250271.46517053506,2,1,12975
1,Long Term,10+ years,Home Mortgage,debt consolidation,449724.8202688958,720,1456504.0664808208,13960.122743389858,29.6,5.3,9,0,178257.54560279282,584713.928387899,0,0,12979
1,Short Term,5 years,Home Mortgage,debt consolidation,201895.9568103927,717,765281.6769906231,11032.403357583793,11.7,11,21,0,141416.61896251142,484439.94532574376,2,0,12983
1,Long Term,10+ years,Own Home,other,539791.5688257327,586,3748720.789852158,47483.60095129886,26.4,29.2,9,0,241680.6964858032,278169.62651254935,0,0,12984
1,Short Term,9 years,Rent,debt consolidation,224927.7106581714,715,427367.9214609765,3362.803134931867,19.7,25.7,12,1,109098.784727994,294447.45302248263,2,0,12986
1,Long Term,n/a,Home Mortgage,debt consolidation,233837.964478113,678,687495.7971398919,5271.379404183966,37.4,27.3,9,1,211508.86573313051,327425.03074619547,1,1,12988
1,Short Term,6 years,Rent,debt consolidation,365133.81061212317,666,1261370.4751661033,24490.21072364547,14.2,21.1,11,1,186158.74085341868,236344.03596130662,1,0,12989
1,Short Term,5 years,Rent,buy a car,292270.55864135455,734,1346245.2694652446,33094.97297873687,19,20.5,12,1,147383.0178632737,812589.9365619789,0,2,12990
0,Short Term,8 years,Rent,other,557217.5710117953,683,1924889.7121246792,26308.026581691454,11.9,2.4,12,0,104861.0142015901,251922.6709822399,0,1,12991
1,Short Term,10+ years,Home Mortgage,debt consolidation,260547.59235406487,734,1378678.9712085577,31482.08884807302,17.4,9,27,3,479427.62759839924,1149345.8484403617,3,2,12993
1,Short Term,5 years,Rent,other,161766.62072815187,709,1008938.8096881778,8830.054591259026,10,10.2,4,1,1217.1694804887215,94358.4783124085,0,0,12994
1,Short Term,9 years,Rent,other,30557.562234682828,743,1791281.0089445307,30452.462627175755,20,26.1,12,0,242839.71737132943,307978.38889703027,0,1,12995
1,Long Term,5 years,Rent,debt consolidation,394020.2969099285,664,1323349.042632371,16320.631849025345,11,21.6,7,0,157338.04745306334,260632.6772616354,0,0,12998
1,Short Term,9 years,Home Mortgage,debt consolidation,764455.5007310805,663,1716555.2046849935,22456.780558791448,31.3,6.5,12,0,276619.0134819749,462857.4170576246,0,0,13001
1,Short Term,10+ years,Home Mortgage,debt consolidation,267543.61716541526,745,1249801.3468555273,14581.58572522371,22.3,20.4,8,0,303239.18966075557,677842.3585489476,0,0,13003
1,Short Term,10+ years,Home Mortgage,other,157211.21496190477,726,1939521.525123889,12899.442583780186,32.9,5.9,17,0,541787.5371522533,1016750.6726174854,0,0,13006
1,Short Term,10+ years,Home Mortgage,debt consolidation,109890.40136167216,725,1271726.0336990482,12505.542389837836,14.6,21.1,8,0,74384.53020495223,105555.8421720373,0,0,13008
1,Short Term,3 years,Own Home,debt consolidation,130612.96502126232,666,403275.6439143391,1279.889865130554,11.1,28.8,4,1,58652.67758555436,163261.35273890008,0,2,13009
1,Long Term,10+ years,Home Mortgage,debt consolidation,679073.4257502183,706,2699633.019177265,14555.757600348341,14.8,2.9,11,2,599183.1026411036,1725855.2047110589,1,1,13012
1,Long Term,10+ years,Home Mortgage,debt consolidation,536075.002936422,723,1478826.9907827291,19225.71342192423,29,13.1,9,1,305025.47719347867,406426.70287135657,2,1,13017
1,Long Term,2 years,Home Mortgage,debt consolidation,265165.171038104,654,1121645.0009953002,16263.051005038946,15.1,28.4,13,0,83845.40923165155,397871.2766820446,0,0,13018
1,Long Term,2 years,Rent,business loan,761375.7941804184,617,2297670.0844421173,20507.911351907274,22.9,16,12,0,295582.8203368701,765666.1664049311,1,0,13019
1,Long Term,6 years,Home Mortgage,other,109647.4951705009,684,1609681.4254265449,37559.89332809546,22.9,10.7,15,3,673094.4503419125,1751375.801662141,3,1,13020
1,Short Term,10+ years,Home Mortgage,debt consolidation,155452.04470424497,744,1879499.0901019832,47769.0764308382,24.2,17.7,12,0,195565.4610853317,370612.889050391,0,0,13022
1,Short Term,2 years,Rent,debt consolidation,242682.49874307998,731,2272514.8049835707,24807.320761741226,21.4,16.8,7,1,96273.82049729384,137127.90580548212,0,2,13024
0,Long Term,7 years,Home Mortgage,debt consolidation,548856.280111564,702,1069565.7381026905,8616.175966114666,16.8,25.1,13,0,291972.4734458415,585903.4212602102,0,0,13027
1,Short Term,10+ years,Rent,debt consolidation,123001.40567572383,723,1004396.1532233928,9206.932017827992,6.7,15.7,14,0,146072.9825281894,319704.0737416567,0,0,13028
1,Short Term,2 years,Home Mortgage,business loan,218128.7582777642,748,1224512.8668060007,8725.713262211286,19.1,14.6,11,0,117592.129850258,1063722.4397585932,0,0,13030
0,Short Term,10+ years,Home Mortgage,debt consolidation,298914.23469602165,737,834250.4064520441,12929.569121645935,21.6,18.4,16,0,258285.29961653423,537878.9356231174,0,0,13031
1,Long Term,2 years,Home Mortgage,debt consolidation,216855.06076205792,664,1224644.0398309424,15197.388966273134,14.7,22.3,9,0,102239.24003691351,148169.52335399523,0,0,13037
1,Long Term,< 1 year,Rent,other,276870.89146749343,710,1848376.723718395,12289.74016208298,27.1,20.8,4,0,43319.46837885302,57133.954812770295,1,0,13038
